Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,collected_by,Genotype,HOST,host_tissue_sampled,SAMPLE_TYPE,AssemblyName,env_broad_scale,env_local_scale,env_medium,Isolation_source,REPLICATE
SRR7590847,WGA,200,1238385600,PRJNA482776,SAMN09697583,"Microbe\, viral or environmental",789619333,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4456023,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL24,16.040532 S 34.797692 E,MAL24q_sc1,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL24q_sc1,SRP155167,Dr Standwell Nkhoma,MAL24q_sc1,Homo sapiens,Blood,single cell,,,,,,
SRR7590848,WGA,200,1551644800,PRJNA482776,SAMN09697786,"Microbe\, viral or environmental",1166993323,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX4456022,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc32,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL33_sc32,SRP155167,Dr Standwell Nkhoma,MAL33_sc32,Homo sapiens,Blood,single cell,,,,,,
SRR7590849,WGA,200,2165138600,PRJNA482776,SAMN09697787,"Microbe\, viral or environmental",1616132429,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456021,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc33,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:29:00Z,1,MAL33_sc33,SRP155167,Dr Standwell Nkhoma,MAL33_sc33,Homo sapiens,Blood,single cell,,,,,,
SRR7590850,WGA,200,212688400,PRJNA482776,SAMN09697409,"Microbe\, viral or environmental",172491593,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4456020,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc22,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL1_sc22,SRP155167,Dr Standwell Nkhoma,MAL1_sc22,Homo sapiens,Blood,single cell,,,,,,
SRR7590851,WGA,200,5745840800,PRJNA482776,SAMN09697408,"Microbe\, viral or environmental",4323222504,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4456019,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc20,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:36:00Z,1,MAL1_sc20,SRP155167,Dr Standwell Nkhoma,MAL1_sc20,Homo sapiens,Blood,single cell,,,,,,
SRR7590852,WGA,200,1257923200,PRJNA482776,SAMN09697415,"Microbe\, viral or environmental",952281886,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456018,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc5,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL1_sc5,SRP155167,Dr Standwell Nkhoma,MAL1_sc5,Homo sapiens,Blood,single cell,,,,,,
SRR7590853,WGA,200,263986000,PRJNA482776,SAMN09697414,"Microbe\, viral or environmental",201749279,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX4456017,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc4,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL1_sc4,SRP155167,Dr Standwell Nkhoma,MAL1_sc4,Homo sapiens,Blood,single cell,,,,,,
SRR7590854,WGA,200,117076800,PRJNA482776,SAMN09697413,"Microbe\, viral or environmental",96895242,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456016,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc3,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:22:00Z,1,MAL1_sc3,SRP155167,Dr Standwell Nkhoma,MAL1_sc3,Homo sapiens,Blood,single cell,,,,,,
SRR7590855,WGA,200,1421395600,PRJNA482776,SAMN09697412,"Microbe\, viral or environmental",1054976953,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456015,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc2,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:27:00Z,1,MAL1_sc2,SRP155167,Dr Standwell Nkhoma,MAL1_sc2,Homo sapiens,Blood,single cell,,,,,,
SRR7590856,WGA,200,1619373400,PRJNA482776,SAMN09697778,"Microbe\, viral or environmental",1213688334,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4456014,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc25,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:27:00Z,1,MAL33_sc25,SRP155167,Dr Standwell Nkhoma,MAL33_sc25,Homo sapiens,Blood,single cell,,,,,,
SRR7590857,WGA,200,3468770200,PRJNA482776,SAMN09697780,"Microbe\, viral or environmental",2577244964,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4456012,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc27,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:31:00Z,1,MAL33_sc27,SRP155167,Dr Standwell Nkhoma,MAL33_sc27,Homo sapiens,Blood,single cell,,,,,,
SRR7590858,WGA,200,1721115800,PRJNA482776,SAMN09697781,"Microbe\, viral or environmental",1297813743,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX4456011,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc28,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL33_sc28,SRP155167,Dr Standwell Nkhoma,MAL33_sc28,Homo sapiens,Blood,single cell,,,,,,
SRR7590859,WGA,200,2564770400,PRJNA482776,SAMN09697782,"Microbe\, viral or environmental",1921442275,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4456010,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc29,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL33_sc29,SRP155167,Dr Standwell Nkhoma,MAL33_sc29,Homo sapiens,Blood,single cell,,,,,,
SRR7590860,WGA,200,2035693400,PRJNA482776,SAMN09697779,"Microbe\, viral or environmental",1521127340,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX4456013,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc26,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:27:00Z,1,MAL33_sc26,SRP155167,Dr Standwell Nkhoma,MAL33_sc26,Homo sapiens,Blood,single cell,,,,,,
SRR7590861,WGA,200,1198530800,PRJNA482776,SAMN09697783,"Microbe\, viral or environmental",917373090,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4456009,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc2,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL33_sc2,SRP155167,Dr Standwell Nkhoma,MAL33_sc2,Homo sapiens,Blood,single cell,,,,,,
SRR7590862,WGA,200,3393527600,PRJNA482776,SAMN09697784,"Microbe\, viral or environmental",2502710830,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX4456008,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc30,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:31:00Z,1,MAL33_sc30,SRP155167,Dr Standwell Nkhoma,MAL33_sc30,Homo sapiens,Blood,single cell,,,,,,
SRR7590863,WGA,200,1034723800,PRJNA482776,SAMN09697785,"Microbe\, viral or environmental",855568311,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4456007,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL33,16.040532 S 34.797692 E,MAL33_sc31,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL33_sc31,SRP155167,Dr Standwell Nkhoma,MAL33_sc31,Homo sapiens,Blood,single cell,,,,,,
SRR7590864,WGA,200,1359019200,PRJNA482776,SAMN09697477,"Microbe\, viral or environmental",990892440,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4456006,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL15,16.040532 S 34.797692 E,MAL15_sc2,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL15_sc2,SRP155167,Dr Standwell Nkhoma,MAL15_sc2,Homo sapiens,Blood,single cell,,,,,,
SRR7590865,WGA,200,159684800,PRJNA482776,SAMN09697407,"Microbe\, viral or environmental",132963912,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456005,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc1,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL1_sc1,SRP155167,Dr Standwell Nkhoma,MAL1_sc1,Homo sapiens,Blood,single cell,,,,,,
SRR7590866,WGA,200,2248816400,PRJNA482776,SAMN09697406,"Microbe\, viral or environmental",1666797350,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4456004,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc18,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL1_sc18,SRP155167,Dr Standwell Nkhoma,MAL1_sc18,Homo sapiens,Blood,single cell,,,,,,
SRR7590867,WGA,200,1207291200,PRJNA482776,SAMN09697717,"Microbe\, viral or environmental",754380563,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4456003,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc15,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL31_sc15,SRP155167,Dr Standwell Nkhoma,MAL31_sc15,Homo sapiens,Blood,single cell,,,,,,
SRR7590868,WGA,200,351121600,PRJNA482776,SAMN09697715,"Microbe\, viral or environmental",219262423,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX4456001,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc13,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL31_sc13,SRP155167,Dr Standwell Nkhoma,MAL31_sc13,Homo sapiens,Blood,single cell,,,,,,
SRR7590869,WGA,200,292395600,PRJNA482776,SAMN09697714,"Microbe\, viral or environmental",185656916,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX4456000,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc12,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL31_sc12,SRP155167,Dr Standwell Nkhoma,MAL31_sc12,Homo sapiens,Blood,single cell,,,,,,
SRR7590870,WGA,200,1119981400,PRJNA482776,SAMN09697713,"Microbe\, viral or environmental",728452459,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4455999,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc11,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL31_sc11,SRP155167,Dr Standwell Nkhoma,MAL31_sc11,Homo sapiens,Blood,single cell,,,,,,
SRR7590871,WGA,200,184478800,PRJNA482776,SAMN09697716,"Microbe\, viral or environmental",113493780,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX4456002,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc14,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:23:00Z,1,MAL31_sc14,SRP155167,Dr Standwell Nkhoma,MAL31_sc14,Homo sapiens,Blood,single cell,,,,,,
SRR7590872,WGA,200,368429600,PRJNA482776,SAMN09697712,"Microbe\, viral or environmental",229490940,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4455998,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_sc10,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL31_sc10,SRP155167,Dr Standwell Nkhoma,MAL31_sc10,Homo sapiens,Blood,single cell,,,,,,
SRR7590873,WGA,200,682541600,PRJNA482776,SAMN09697711,"Microbe\, viral or environmental",405280182,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX4455997,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_c9,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL31_c9,SRP155167,Dr Standwell Nkhoma,MAL31_c9,Homo sapiens,Blood,single cell,,,,,,
SRR7590874,WGA,200,1853247800,PRJNA482776,SAMN09697402,"Microbe\, viral or environmental",1518905906,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX4455996,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL1,16.040532 S 34.797692 E,MAL1_sc13,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:31:00Z,1,MAL1_sc13,SRP155167,Dr Standwell Nkhoma,MAL1_sc13,Homo sapiens,Blood,single cell,,,,,,
SRR7590875,WGA,200,1219184000,PRJNA482776,SAMN09697709,"Microbe\, viral or environmental",723915779,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX4455995,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_c7,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL31_c7,SRP155167,Dr Standwell Nkhoma,MAL31_c7,Homo sapiens,Blood,single cell,,,,,,
SRR7590876,WGA,200,1723339000,PRJNA482776,SAMN09697708,"Microbe\, viral or environmental",1031043112,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX4455994,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL31,16.040532 S 34.797692 E,MAL31_c6,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:26:00Z,1,MAL31_c6,SRP155167,Dr Standwell Nkhoma,MAL31_c6,Homo sapiens,Blood,single cell,,,,,,
SRR7590877,WGA,200,872224400,PRJNA482776,SAMN09697654,"Microbe\, viral or environmental",588529494,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX4455993,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc13,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL30_sc13,SRP155167,Dr Standwell Nkhoma,MAL30_sc13,Homo sapiens,Blood,single cell,,,,,,
SRR7590878,WGA,200,463947400,PRJNA482776,SAMN09697655,"Microbe\, viral or environmental",308928505,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4455992,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc14,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL30_sc14,SRP155167,Dr Standwell Nkhoma,MAL30_sc14,Homo sapiens,Blood,single cell,,,,,,
SRR7590879,WGA,200,483517600,PRJNA482776,SAMN09697652,"Microbe\, viral or environmental",323083106,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4455991,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc11,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL30_sc11,SRP155167,Dr Standwell Nkhoma,MAL30_sc11,Homo sapiens,Blood,single cell,,,,,,
SRR7590880,WGA,200,575586000,PRJNA482776,SAMN09697653,"Microbe\, viral or environmental",386280053,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX4455990,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc12,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL30_sc12,SRP155167,Dr Standwell Nkhoma,MAL30_sc12,Homo sapiens,Blood,single cell,,,,,,
SRR7590881,WGS,200,6581030800,PRJNA482776,SAMN09697650,"Microbe\, viral or environmental",4138064221,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4455989,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_bulk,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:34:00Z,1,MAL30_bulk,SRP155167,Dr Standwell Nkhoma,MAL30_bulk,Homo sapiens,Blood,whole organism,,,,,,
SRR7590882,WGA,200,1194281400,PRJNA482776,SAMN09697651,"Microbe\, viral or environmental",796068754,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX4455988,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc10,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL30_sc10,SRP155167,Dr Standwell Nkhoma,MAL30_sc10,Homo sapiens,Blood,single cell,,,,,,
SRR7590883,WGA,200,1823857800,PRJNA482776,SAMN09697648,"Microbe\, viral or environmental",1332384619,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX4455987,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc8,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:28:00Z,1,MAL29_sc8,SRP155167,Dr Standwell Nkhoma,MAL29_sc8,Homo sapiens,Blood,single cell,,,,,,
SRR7590884,WGA,200,2857925600,PRJNA482776,SAMN09697649,"Microbe\, viral or environmental",2101248296,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4455986,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL29,16.040532 S 34.797692 E,MAL29_sc9,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:32:00Z,1,MAL29_sc9,SRP155167,Dr Standwell Nkhoma,MAL29_sc9,Homo sapiens,Blood,single cell,,,,,,
SRR7590885,WGA,200,519849400,PRJNA482776,SAMN09697656,"Microbe\, viral or environmental",350614232,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX4455985,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc15,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:25:00Z,1,MAL30_sc15,SRP155167,Dr Standwell Nkhoma,MAL30_sc15,Homo sapiens,Blood,single cell,,,,,,
SRR7590886,WGA,200,1009370600,PRJNA482776,SAMN09697657,"Microbe\, viral or environmental",676204591,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX4455984,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL30,16.040532 S 34.797692 E,MAL30_sc16,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:27:00Z,1,MAL30_sc16,SRP155167,Dr Standwell Nkhoma,MAL30_sc16,Homo sapiens,Blood,single cell,,,,,,
SRR7590887,WGA,200,218335400,PRJNA482776,SAMN09697846,"Microbe\, viral or environmental",184828264,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2015-06,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX4455982,Malawi,Africa,Malawi: Chikhwawa,Illumina HiSeq 2500,MAL37,16.040532 S 34.797692 E,MAL37_sc46,PAIRED,RANDOM,GENOMIC,Plasmodium falciparum,ILLUMINA,2018-07-25T00:00:00Z,2018-07-25T10:24:00Z,1,MAL37_sc46,SRP155167,Dr Standwell Nkhoma,MAL37_sc46,Homo sapiens,Blood,single cell,,,,,,
